order_item_id,order_id,product_id,quantity,unit_price,discount_amount,total_amount
ITM-0038036,ORD-2024-023470,PROD-0022,2,1105.33,0.0,2210.66
ITM-0038037,ORD-2022-023471,PROD-0030,2,43.3,0.0,86.6
ITM-0038038,ORD-2022-023471,PROD-0042,1,227.01,0.0,227.01
ITM-0038039,ORD-2022-023471,PROD-0045,1,110.65,11.07,99.58
ITM-0038040,ORD-2023-023472,PROD-0002,1,68.46,0.0,68.46
ITM-0038041,ORD-2024-023473,PROD-0017,1,423.09,0.0,423.09
ITM-0038042,ORD-2024-023473,PROD-0025,1,123.97,12.4,111.57
ITM-0038043,ORD-2024-023473,PROD-0112,1,147.39,0.0,147.39
ITM-0038044,ORD-2024-023474,PROD-0001,1,391.76,0.0,391.76
ITM-0038045,ORD-2024-023474,PROD-0022,1,1105.33,0.0,1105.33
ITM-0038046,ORD-2024-023474,PROD-0115,1,449.64,0.0,449.64
ITM-0038047,ORD-2023-023475,PROD-0093,1,207.01,0.0,207.01
ITM-0038048,ORD-2023-023475,PROD-0119,2,25.67,5.13,46.21
ITM-0038049,ORD-2024-023476,PROD-0061,1,45.82,0.0,45.82
ITM-0038050,ORD-2024-023476,PROD-0104,1,36.2,0.0,36.2
ITM-0038051,ORD-2023-023477,PROD-0005,3,111.27,0.0,333.81
ITM-0038052,ORD-2022-023478,PROD-0098,1,78.86,0.0,78.86
ITM-0038053,ORD-2022-023479,PROD-0076,1,544.84,54.48,490.36
ITM-0038054,ORD-2022-023479,PROD-0061,1,45.82,0.0,45.82
ITM-0038055,ORD-2022-023479,PROD-0072,1,109.03,0.0,109.03
ITM-0038056,ORD-2022-023479,PROD-0088,1,57.65,0.0,57.65
ITM-0038057,ORD-2022-023479,PROD-0066,1,345.79,0.0,345.79
ITM-0038058,ORD-2023-023480,PROD-0009,1,84.16,0.0,84.16
ITM-0038059,ORD-2023-023480,PROD-0095,1,1388.88,0.0,1388.88
ITM-0038060,ORD-2023-023481,PROD-0095,2,1388.88,0.0,2777.76
ITM-0038061,ORD-2023-023481,PROD-0061,3,45.82,0.0,137.46
ITM-0038062,ORD-2023-023482,PROD-0044,1,439.26,43.93,395.33
ITM-0038063,ORD-2023-023483,PROD-0034,1,141.01,0.0,141.01
ITM-0038064,ORD-2022-023484,PROD-0058,1,130.71,0.0,130.71
ITM-0038065,ORD-2022-023484,PROD-0116,3,101.98,0.0,305.94
ITM-0038066,ORD-2022-023484,PROD-0082,1,99.37,0.0,99.37
ITM-0038067,ORD-2022-023484,PROD-0005,1,111.27,0.0,111.27
ITM-0038068,ORD-2022-023484,PROD-0042,1,227.01,113.5,113.51
ITM-0038069,ORD-2024-023485,PROD-0071,2,600.46,0.0,1200.92
ITM-0038070,ORD-2023-023486,PROD-0049,4,373.0,223.8,1268.2
ITM-0038071,ORD-2022-023487,PROD-0034,1,141.01,0.0,141.01
ITM-0038072,ORD-2022-023488,PROD-0005,1,111.27,0.0,111.27
ITM-0038073,ORD-2024-023489,PROD-0113,1,260.17,0.0,260.17
ITM-0038074,ORD-2023-023490,PROD-0009,1,84.16,0.0,84.16
ITM-0038075,ORD-2023-023490,PROD-0042,1,227.01,0.0,227.01
ITM-0038076,ORD-2023-023490,PROD-0042,1,227.01,0.0,227.01
ITM-0038077,ORD-2022-023491,PROD-0009,1,84.16,0.0,84.16
ITM-0038078,ORD-2022-023491,PROD-0030,3,43.3,0.0,129.9
ITM-0038079,ORD-2024-023492,PROD-0030,1,43.3,0.0,43.3
ITM-0038080,ORD-2024-023492,PROD-0030,2,43.3,0.0,86.6
ITM-0038081,ORD-2022-023493,PROD-0102,1,426.45,0.0,426.45
ITM-0038082,ORD-2022-023493,PROD-0009,1,84.16,0.0,84.16
ITM-0038083,ORD-2024-023494,PROD-0013,1,323.93,161.97,161.96
ITM-0038084,ORD-2024-023494,PROD-0021,1,59.09,0.0,59.09
ITM-0038085,ORD-2022-023495,PROD-0067,3,396.93,0.0,1190.79
ITM-0038086,ORD-2022-023495,PROD-0069,1,139.6,0.0,139.6
ITM-0038087,ORD-2022-023496,PROD-0100,2,1776.0,0.0,3552.0
ITM-0038088,ORD-2022-023497,PROD-0020,1,74.18,37.09,37.09
ITM-0038089,ORD-2022-023498,PROD-0065,1,712.15,0.0,712.15
ITM-0038090,ORD-2022-023499,PROD-0089,1,463.28,0.0,463.28
ITM-0038091,ORD-2022-023499,PROD-0042,1,227.01,0.0,227.01
ITM-0038092,ORD-2022-023499,PROD-0040,1,141.98,70.99,70.99
ITM-0038093,ORD-2022-023499,PROD-0079,1,1257.72,0.0,1257.72
ITM-0038094,ORD-2024-023500,PROD-0034,3,141.01,84.61,338.42
ITM-0038095,ORD-2024-023501,PROD-0030,1,43.3,0.0,43.3
ITM-0038096,ORD-2023-023502,PROD-0067,1,396.93,0.0,396.93
ITM-0038097,ORD-2023-023502,PROD-0091,1,104.78,0.0,104.78
ITM-0038098,ORD-2022-023503,PROD-0002,1,68.46,6.85,61.61
ITM-0038099,ORD-2022-023503,PROD-0008,1,33.25,0.0,33.25
ITM-0038100,ORD-2023-023504,PROD-0076,4,544.84,0.0,2179.36
ITM-0038101,ORD-2023-023504,PROD-0022,1,1105.33,0.0,1105.33
ITM-0038102,ORD-2022-023505,PROD-0050,1,112.72,56.36,56.36
ITM-0038103,ORD-2023-023506,PROD-0042,3,227.01,0.0,681.03
ITM-0038104,ORD-2023-023506,PROD-0051,1,91.76,0.0,91.76
ITM-0038105,ORD-2023-023506,PROD-0045,1,110.65,0.0,110.65
ITM-0038106,ORD-2023-023506,PROD-0119,1,25.67,5.13,20.54
ITM-0038107,ORD-2023-023506,PROD-0024,1,615.71,61.57,554.14
ITM-0038108,ORD-2023-023507,PROD-0081,1,681.24,0.0,681.24
ITM-0038109,ORD-2024-023508,PROD-0033,1,131.78,19.77,112.01
ITM-0038110,ORD-2022-023509,PROD-0024,1,615.71,0.0,615.71
ITM-0038111,ORD-2022-023509,PROD-0003,1,425.64,0.0,425.64
ITM-0038112,ORD-2022-023509,PROD-0030,1,43.3,21.65,21.65
ITM-0038113,ORD-2022-023510,PROD-0002,1,68.46,0.0,68.46
ITM-0038114,ORD-2023-023511,PROD-0035,1,472.52,47.25,425.27
ITM-0038115,ORD-2022-023512,PROD-0116,1,101.98,0.0,101.98
ITM-0038116,ORD-2022-023513,PROD-0057,1,948.33,0.0,948.33
ITM-0038117,ORD-2022-023514,PROD-0104,2,36.2,0.0,72.4
ITM-0038118,ORD-2022-023514,PROD-0034,1,141.01,0.0,141.01
ITM-0038119,ORD-2023-023515,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038120,ORD-2023-023516,PROD-0108,4,190.86,0.0,763.44
ITM-0038121,ORD-2023-023516,PROD-0036,2,69.89,0.0,139.78
ITM-0038122,ORD-2022-023517,PROD-0034,1,141.01,0.0,141.01
ITM-0038123,ORD-2022-023517,PROD-0050,4,112.72,45.09,405.79
ITM-0038124,ORD-2022-023517,PROD-0098,1,78.86,0.0,78.86
ITM-0038125,ORD-2024-023518,PROD-0045,1,110.65,16.6,94.05
ITM-0038126,ORD-2024-023519,PROD-0116,1,101.98,0.0,101.98
ITM-0038127,ORD-2024-023519,PROD-0047,1,131.14,0.0,131.14
ITM-0038128,ORD-2024-023519,PROD-0040,1,141.98,14.2,127.78
ITM-0038129,ORD-2023-023520,PROD-0111,3,90.99,40.95,232.02
ITM-0038130,ORD-2023-023520,PROD-0104,1,36.2,0.0,36.2
ITM-0038131,ORD-2024-023521,PROD-0030,1,43.3,4.33,38.97
ITM-0038132,ORD-2023-023522,PROD-0112,1,147.39,0.0,147.39
ITM-0038133,ORD-2024-023523,PROD-0008,1,33.25,0.0,33.25
ITM-0038134,ORD-2022-023524,PROD-0120,1,767.77,0.0,767.77
ITM-0038135,ORD-2022-023524,PROD-0088,1,57.65,0.0,57.65
ITM-0038136,ORD-2022-023525,PROD-0040,1,141.98,21.3,120.68
ITM-0038137,ORD-2023-023526,PROD-0041,1,991.75,0.0,991.75
ITM-0038138,ORD-2023-023526,PROD-0100,5,1776.0,1776.0,7104.0
ITM-0038139,ORD-2023-023526,PROD-0040,1,141.98,28.4,113.58
ITM-0038140,ORD-2023-023526,PROD-0042,2,227.01,0.0,454.02
ITM-0038141,ORD-2023-023527,PROD-0001,1,391.76,0.0,391.76
ITM-0038142,ORD-2024-023528,PROD-0046,1,97.39,0.0,97.39
ITM-0038143,ORD-2022-023529,PROD-0058,1,130.71,0.0,130.71
ITM-0038144,ORD-2022-023530,PROD-0085,1,74.58,0.0,74.58
ITM-0038145,ORD-2022-023530,PROD-0045,1,110.65,0.0,110.65
ITM-0038146,ORD-2022-023530,PROD-0007,1,270.71,0.0,270.71
ITM-0038147,ORD-2024-023531,PROD-0102,1,426.45,0.0,426.45
ITM-0038148,ORD-2022-023532,PROD-0069,1,139.6,0.0,139.6
ITM-0038149,ORD-2022-023533,PROD-0106,1,109.83,0.0,109.83
ITM-0038150,ORD-2022-023533,PROD-0077,1,455.38,0.0,455.38
ITM-0038151,ORD-2022-023533,PROD-0007,2,270.71,0.0,541.42
ITM-0038152,ORD-2022-023533,PROD-0078,1,379.23,0.0,379.23
ITM-0038153,ORD-2023-023534,PROD-0090,1,152.99,30.6,122.39
ITM-0038154,ORD-2023-023535,PROD-0089,2,463.28,92.66,833.9
ITM-0038155,ORD-2023-023535,PROD-0104,1,36.2,0.0,36.2
ITM-0038156,ORD-2024-023536,PROD-0033,1,131.78,0.0,131.78
ITM-0038157,ORD-2022-023537,PROD-0103,1,70.16,14.03,56.13
ITM-0038158,ORD-2024-023538,PROD-0004,1,976.94,0.0,976.94
ITM-0038159,ORD-2023-023539,PROD-0008,1,33.25,3.33,29.92
ITM-0038160,ORD-2022-023540,PROD-0071,1,600.46,0.0,600.46
ITM-0038161,ORD-2022-023541,PROD-0001,1,391.76,0.0,391.76
ITM-0038162,ORD-2022-023542,PROD-0098,1,78.86,7.89,70.97
ITM-0038163,ORD-2022-023542,PROD-0104,3,36.2,0.0,108.6
ITM-0038164,ORD-2022-023542,PROD-0089,1,463.28,69.49,393.79
ITM-0038165,ORD-2022-023543,PROD-0090,1,152.99,0.0,152.99
ITM-0038166,ORD-2024-023544,PROD-0041,1,991.75,148.76,842.99
ITM-0038167,ORD-2024-023545,PROD-0048,2,52.23,10.45,94.01
ITM-0038168,ORD-2023-023546,PROD-0018,1,318.69,0.0,318.69
ITM-0038169,ORD-2023-023547,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038170,ORD-2023-023548,PROD-0053,3,136.39,0.0,409.17
ITM-0038171,ORD-2023-023548,PROD-0025,1,123.97,12.4,111.57
ITM-0038172,ORD-2023-023548,PROD-0048,2,52.23,0.0,104.46
ITM-0038173,ORD-2023-023548,PROD-0093,1,207.01,20.7,186.31
ITM-0038174,ORD-2022-023549,PROD-0067,1,396.93,0.0,396.93
ITM-0038175,ORD-2024-023550,PROD-0009,1,84.16,0.0,84.16
ITM-0038176,ORD-2024-023551,PROD-0040,1,141.98,14.2,127.78
ITM-0038177,ORD-2024-023552,PROD-0030,1,43.3,0.0,43.3
ITM-0038178,ORD-2024-023552,PROD-0104,1,36.2,0.0,36.2
ITM-0038179,ORD-2024-023552,PROD-0058,1,130.71,19.61,111.1
ITM-0038180,ORD-2024-023552,PROD-0036,1,69.89,0.0,69.89
ITM-0038181,ORD-2023-023553,PROD-0076,1,544.84,0.0,544.84
ITM-0038182,ORD-2023-023553,PROD-0006,1,291.85,43.78,248.07
ITM-0038183,ORD-2023-023553,PROD-0013,1,323.93,0.0,323.93
ITM-0038184,ORD-2023-023554,PROD-0030,2,43.3,0.0,86.6
ITM-0038185,ORD-2023-023554,PROD-0025,2,123.97,0.0,247.94
ITM-0038186,ORD-2024-023555,PROD-0022,3,1105.33,0.0,3315.99
ITM-0038187,ORD-2024-023555,PROD-0009,1,84.16,0.0,84.16
ITM-0038188,ORD-2024-023555,PROD-0067,1,396.93,198.47,198.46
ITM-0038189,ORD-2024-023555,PROD-0086,1,25.18,0.0,25.18
ITM-0038190,ORD-2022-023556,PROD-0020,1,74.18,7.42,66.76
ITM-0038191,ORD-2022-023557,PROD-0040,1,141.98,0.0,141.98
ITM-0038192,ORD-2022-023557,PROD-0093,1,207.01,0.0,207.01
ITM-0038193,ORD-2022-023557,PROD-0061,1,45.82,0.0,45.82
ITM-0038194,ORD-2022-023557,PROD-0018,1,318.69,0.0,318.69
ITM-0038195,ORD-2024-023558,PROD-0025,1,123.97,0.0,123.97
ITM-0038196,ORD-2023-023559,PROD-0091,1,104.78,0.0,104.78
ITM-0038197,ORD-2024-023560,PROD-0005,1,111.27,0.0,111.27
ITM-0038198,ORD-2022-023561,PROD-0071,4,600.46,0.0,2401.84
ITM-0038199,ORD-2022-023561,PROD-0077,1,455.38,227.69,227.69
ITM-0038200,ORD-2022-023561,PROD-0015,1,141.36,70.68,70.68
ITM-0038201,ORD-2022-023561,PROD-0087,1,36.36,0.0,36.36
ITM-0038202,ORD-2022-023562,PROD-0051,1,91.76,0.0,91.76
ITM-0038203,ORD-2022-023562,PROD-0094,1,144.66,0.0,144.66
ITM-0038204,ORD-2023-023563,PROD-0017,1,423.09,0.0,423.09
ITM-0038205,ORD-2023-023564,PROD-0105,1,48.71,0.0,48.71
ITM-0038206,ORD-2022-023565,PROD-0071,3,600.46,0.0,1801.38
ITM-0038207,ORD-2024-023566,PROD-0047,1,131.14,0.0,131.14
ITM-0038208,ORD-2024-023566,PROD-0075,1,948.36,94.84,853.52
ITM-0038209,ORD-2024-023566,PROD-0082,1,99.37,49.69,49.68
ITM-0038210,ORD-2022-023567,PROD-0030,1,43.3,0.0,43.3
ITM-0038211,ORD-2022-023567,PROD-0030,3,43.3,19.48,110.42
ITM-0038212,ORD-2022-023567,PROD-0104,1,36.2,0.0,36.2
ITM-0038213,ORD-2023-023568,PROD-0010,5,31.53,0.0,157.65
ITM-0038214,ORD-2023-023569,PROD-0094,1,144.66,21.7,122.96
ITM-0038215,ORD-2023-023569,PROD-0048,1,52.23,0.0,52.23
ITM-0038216,ORD-2023-023569,PROD-0037,1,126.82,25.36,101.46
ITM-0038217,ORD-2023-023570,PROD-0100,1,1776.0,177.6,1598.4
ITM-0038218,ORD-2023-023570,PROD-0034,1,141.01,0.0,141.01
ITM-0038219,ORD-2023-023570,PROD-0091,1,104.78,0.0,104.78
ITM-0038220,ORD-2024-023571,PROD-0076,1,544.84,81.73,463.11
ITM-0038221,ORD-2023-023572,PROD-0091,2,104.78,0.0,209.56
ITM-0038222,ORD-2024-023573,PROD-0009,1,84.16,0.0,84.16
ITM-0038223,ORD-2022-023574,PROD-0009,1,84.16,0.0,84.16
ITM-0038224,ORD-2024-023575,PROD-0091,3,104.78,47.15,267.19
ITM-0038225,ORD-2024-023576,PROD-0090,2,152.99,0.0,305.98
ITM-0038226,ORD-2024-023576,PROD-0022,3,1105.33,331.6,2984.39
ITM-0038227,ORD-2024-023576,PROD-0030,1,43.3,4.33,38.97
ITM-0038228,ORD-2024-023577,PROD-0089,4,463.28,926.56,926.56
ITM-0038229,ORD-2024-023578,PROD-0085,1,74.58,0.0,74.58
ITM-0038230,ORD-2024-023578,PROD-0020,3,74.18,0.0,222.54
ITM-0038231,ORD-2024-023578,PROD-0089,1,463.28,0.0,463.28
ITM-0038232,ORD-2024-023578,PROD-0025,1,123.97,0.0,123.97
ITM-0038233,ORD-2024-023578,PROD-0105,1,48.71,4.87,43.84
ITM-0038234,ORD-2023-023579,PROD-0042,1,227.01,0.0,227.01
ITM-0038235,ORD-2022-023580,PROD-0104,1,36.2,0.0,36.2
ITM-0038236,ORD-2022-023580,PROD-0030,1,43.3,0.0,43.3
ITM-0038237,ORD-2022-023581,PROD-0116,1,101.98,0.0,101.98
ITM-0038238,ORD-2022-023581,PROD-0110,1,79.62,0.0,79.62
ITM-0038239,ORD-2022-023581,PROD-0085,1,74.58,0.0,74.58
ITM-0038240,ORD-2022-023582,PROD-0008,1,33.25,0.0,33.25
ITM-0038241,ORD-2023-023583,PROD-0103,1,70.16,10.52,59.64
ITM-0038242,ORD-2022-023584,PROD-0034,1,141.01,0.0,141.01
ITM-0038243,ORD-2022-023585,PROD-0094,1,144.66,21.7,122.96
ITM-0038244,ORD-2023-023586,PROD-0116,1,101.98,0.0,101.98
ITM-0038245,ORD-2023-023587,PROD-0090,4,152.99,0.0,611.96
ITM-0038246,ORD-2022-023588,PROD-0030,1,43.3,0.0,43.3
ITM-0038247,ORD-2022-023589,PROD-0047,5,131.14,0.0,655.7
ITM-0038248,ORD-2023-023590,PROD-0028,2,274.65,54.93,494.37
ITM-0038249,ORD-2024-023591,PROD-0020,1,74.18,0.0,74.18
ITM-0038250,ORD-2023-023592,PROD-0117,1,293.11,0.0,293.11
ITM-0038251,ORD-2023-023592,PROD-0038,1,740.39,74.04,666.35
ITM-0038252,ORD-2023-023592,PROD-0039,4,214.73,429.46,429.46
ITM-0038253,ORD-2022-023593,PROD-0010,1,31.53,0.0,31.53
ITM-0038254,ORD-2024-023594,PROD-0022,1,1105.33,0.0,1105.33
ITM-0038255,ORD-2024-023594,PROD-0024,1,615.71,0.0,615.71
ITM-0038256,ORD-2024-023595,PROD-0002,1,68.46,0.0,68.46
ITM-0038257,ORD-2022-023596,PROD-0044,1,439.26,43.93,395.33
ITM-0038258,ORD-2024-023597,PROD-0018,1,318.69,0.0,318.69
ITM-0038259,ORD-2024-023597,PROD-0029,1,964.33,0.0,964.33
ITM-0038260,ORD-2024-023598,PROD-0034,4,141.01,0.0,564.04
ITM-0038261,ORD-2023-023599,PROD-0042,1,227.01,34.05,192.96
ITM-0038262,ORD-2023-023600,PROD-0036,1,69.89,6.99,62.9
ITM-0038263,ORD-2022-023601,PROD-0108,1,190.86,0.0,190.86
ITM-0038264,ORD-2024-023602,PROD-0076,5,544.84,0.0,2724.2
ITM-0038265,ORD-2024-023602,PROD-0091,1,104.78,0.0,104.78
ITM-0038266,ORD-2024-023602,PROD-0002,1,68.46,0.0,68.46
ITM-0038267,ORD-2022-023603,PROD-0102,1,426.45,0.0,426.45
ITM-0038268,ORD-2024-023604,PROD-0054,1,198.57,0.0,198.57
ITM-0038269,ORD-2022-023605,PROD-0030,1,43.3,0.0,43.3
ITM-0038270,ORD-2024-023606,PROD-0071,1,600.46,0.0,600.46
ITM-0038271,ORD-2024-023607,PROD-0104,1,36.2,0.0,36.2
ITM-0038272,ORD-2024-023608,PROD-0079,1,1257.72,188.66,1069.06
ITM-0038273,ORD-2022-023609,PROD-0112,1,147.39,0.0,147.39
ITM-0038274,ORD-2023-023610,PROD-0007,1,270.71,0.0,270.71
ITM-0038275,ORD-2024-023611,PROD-0090,2,152.99,0.0,305.98
ITM-0038276,ORD-2023-023612,PROD-0030,2,43.3,0.0,86.6
ITM-0038277,ORD-2024-023613,PROD-0082,1,99.37,9.94,89.43
ITM-0038278,ORD-2022-023614,PROD-0049,1,373.0,37.3,335.7
ITM-0038279,ORD-2024-023615,PROD-0028,1,274.65,0.0,274.65
ITM-0038280,ORD-2024-023615,PROD-0039,1,214.73,21.47,193.26
ITM-0038281,ORD-2024-023615,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038282,ORD-2024-023615,PROD-0036,1,69.89,0.0,69.89
ITM-0038283,ORD-2023-023616,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038284,ORD-2024-023617,PROD-0008,1,33.25,0.0,33.25
ITM-0038285,ORD-2024-023617,PROD-0009,1,84.16,0.0,84.16
ITM-0038286,ORD-2024-023618,PROD-0075,1,948.36,0.0,948.36
ITM-0038287,ORD-2024-023618,PROD-0078,1,379.23,0.0,379.23
ITM-0038288,ORD-2024-023618,PROD-0100,5,1776.0,0.0,8880.0
ITM-0038289,ORD-2022-023619,PROD-0103,2,70.16,0.0,140.32
ITM-0038290,ORD-2022-023620,PROD-0040,1,141.98,14.2,127.78
ITM-0038291,ORD-2023-023621,PROD-0050,1,112.72,11.27,101.45
ITM-0038292,ORD-2023-023621,PROD-0075,1,948.36,94.84,853.52
ITM-0038293,ORD-2023-023621,PROD-0104,1,36.2,3.62,32.58
ITM-0038294,ORD-2023-023621,PROD-0030,1,43.3,4.33,38.97
ITM-0038295,ORD-2022-023622,PROD-0020,1,74.18,0.0,74.18
ITM-0038296,ORD-2023-023623,PROD-0013,1,323.93,0.0,323.93
ITM-0038297,ORD-2023-023623,PROD-0040,1,141.98,0.0,141.98
ITM-0038298,ORD-2023-023623,PROD-0024,1,615.71,0.0,615.71
ITM-0038299,ORD-2022-023624,PROD-0080,3,21.69,0.0,65.07
ITM-0038300,ORD-2022-023624,PROD-0047,3,131.14,78.68,314.74
ITM-0038301,ORD-2022-023624,PROD-0066,1,345.79,51.87,293.92
ITM-0038302,ORD-2022-023624,PROD-0120,1,767.77,76.78,690.99
ITM-0038303,ORD-2024-023625,PROD-0104,1,36.2,0.0,36.2
ITM-0038304,ORD-2022-023626,PROD-0040,1,141.98,0.0,141.98
ITM-0038305,ORD-2022-023627,PROD-0048,1,52.23,0.0,52.23
ITM-0038306,ORD-2022-023628,PROD-0088,1,57.65,0.0,57.65
ITM-0038307,ORD-2022-023629,PROD-0009,1,84.16,8.42,75.74
ITM-0038308,ORD-2022-023629,PROD-0036,2,69.89,0.0,139.78
ITM-0038309,ORD-2024-023630,PROD-0035,4,472.52,0.0,1890.08
ITM-0038310,ORD-2024-023630,PROD-0116,1,101.98,0.0,101.98
ITM-0038311,ORD-2023-023631,PROD-0036,1,69.89,0.0,69.89
ITM-0038312,ORD-2024-023632,PROD-0067,1,396.93,0.0,396.93
ITM-0038313,ORD-2024-023633,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038314,ORD-2024-023633,PROD-0021,5,59.09,0.0,295.45
ITM-0038315,ORD-2024-023634,PROD-0039,1,214.73,0.0,214.73
ITM-0038316,ORD-2024-023634,PROD-0030,1,43.3,0.0,43.3
ITM-0038317,ORD-2023-023635,PROD-0082,1,99.37,0.0,99.37
ITM-0038318,ORD-2022-023636,PROD-0042,1,227.01,0.0,227.01
ITM-0038319,ORD-2023-023637,PROD-0120,3,767.77,345.5,1957.81
ITM-0038320,ORD-2023-023637,PROD-0003,1,425.64,0.0,425.64
ITM-0038321,ORD-2024-023638,PROD-0058,1,130.71,0.0,130.71
ITM-0038322,ORD-2023-023639,PROD-0071,1,600.46,0.0,600.46
ITM-0038323,ORD-2023-023640,PROD-0024,3,615.71,0.0,1847.13
ITM-0038324,ORD-2023-023640,PROD-0032,1,741.49,74.15,667.34
ITM-0038325,ORD-2022-023641,PROD-0064,1,157.3,15.73,141.57
ITM-0038326,ORD-2024-023642,PROD-0119,1,25.67,0.0,25.67
ITM-0038327,ORD-2024-023643,PROD-0091,1,104.78,0.0,104.78
ITM-0038328,ORD-2022-023644,PROD-0036,2,69.89,0.0,139.78
ITM-0038329,ORD-2022-023644,PROD-0104,3,36.2,0.0,108.6
ITM-0038330,ORD-2024-023645,PROD-0034,5,141.01,0.0,705.05
ITM-0038331,ORD-2024-023645,PROD-0055,1,31.85,15.93,15.92
ITM-0038332,ORD-2023-023646,PROD-0017,1,423.09,0.0,423.09
ITM-0038333,ORD-2023-023647,PROD-0076,2,544.84,0.0,1089.68
ITM-0038334,ORD-2023-023647,PROD-0104,2,36.2,0.0,72.4
ITM-0038335,ORD-2023-023648,PROD-0097,2,131.35,0.0,262.7
ITM-0038336,ORD-2024-023649,PROD-0012,1,996.63,0.0,996.63
ITM-0038337,ORD-2024-023650,PROD-0007,1,270.71,135.35,135.36
ITM-0038338,ORD-2023-023651,PROD-0101,1,291.08,0.0,291.08
ITM-0038339,ORD-2024-023652,PROD-0068,1,146.26,0.0,146.26
ITM-0038340,ORD-2024-023653,PROD-0120,1,767.77,0.0,767.77
ITM-0038341,ORD-2024-023653,PROD-0024,1,615.71,0.0,615.71
ITM-0038342,ORD-2024-023654,PROD-0039,1,214.73,0.0,214.73
ITM-0038343,ORD-2024-023655,PROD-0089,1,463.28,0.0,463.28
ITM-0038344,ORD-2024-023655,PROD-0088,1,57.65,28.82,28.83
ITM-0038345,ORD-2024-023655,PROD-0091,1,104.78,10.48,94.3
ITM-0038346,ORD-2022-023656,PROD-0030,1,43.3,0.0,43.3
ITM-0038347,ORD-2022-023656,PROD-0021,1,59.09,0.0,59.09
ITM-0038348,ORD-2023-023657,PROD-0058,1,130.71,0.0,130.71
ITM-0038349,ORD-2024-023658,PROD-0041,1,991.75,0.0,991.75
ITM-0038350,ORD-2024-023658,PROD-0007,3,270.71,162.43,649.7
ITM-0038351,ORD-2024-023658,PROD-0108,1,190.86,0.0,190.86
ITM-0038352,ORD-2024-023658,PROD-0103,1,70.16,0.0,70.16
ITM-0038353,ORD-2023-023659,PROD-0116,1,101.98,0.0,101.98
ITM-0038354,ORD-2023-023660,PROD-0048,1,52.23,5.22,47.01
ITM-0038355,ORD-2023-023661,PROD-0072,1,109.03,0.0,109.03
ITM-0038356,ORD-2023-023661,PROD-0098,2,78.86,15.77,141.95
ITM-0038357,ORD-2023-023662,PROD-0022,1,1105.33,221.07,884.26
ITM-0038358,ORD-2022-023663,PROD-0061,2,45.82,0.0,91.64
ITM-0038359,ORD-2022-023663,PROD-0040,1,141.98,0.0,141.98
ITM-0038360,ORD-2024-023664,PROD-0079,1,1257.72,251.54,1006.18
ITM-0038361,ORD-2024-023664,PROD-0058,1,130.71,0.0,130.71
ITM-0038362,ORD-2024-023665,PROD-0040,1,141.98,0.0,141.98
ITM-0038363,ORD-2023-023666,PROD-0054,1,198.57,0.0,198.57
ITM-0038364,ORD-2023-023666,PROD-0020,1,74.18,7.42,66.76
ITM-0038365,ORD-2023-023666,PROD-0002,1,68.46,0.0,68.46
ITM-0038366,ORD-2022-023667,PROD-0007,4,270.71,0.0,1082.84
ITM-0038367,ORD-2024-023668,PROD-0009,1,84.16,8.42,75.74
ITM-0038368,ORD-2022-023669,PROD-0100,1,1776.0,0.0,1776.0
ITM-0038369,ORD-2022-023669,PROD-0103,1,70.16,0.0,70.16
ITM-0038370,ORD-2024-023670,PROD-0061,1,45.82,0.0,45.82
ITM-0038371,ORD-2023-023671,PROD-0089,1,463.28,0.0,463.28
ITM-0038372,ORD-2023-023671,PROD-0116,2,101.98,20.4,183.56
ITM-0038373,ORD-2023-023671,PROD-0002,2,68.46,0.0,136.92
ITM-0038374,ORD-2023-023672,PROD-0102,1,426.45,0.0,426.45
ITM-0038375,ORD-2023-023672,PROD-0046,1,97.39,14.61,82.78
ITM-0038376,ORD-2022-023673,PROD-0005,1,111.27,0.0,111.27
ITM-0038377,ORD-2024-023674,PROD-0112,1,147.39,29.48,117.91
ITM-0038378,ORD-2024-023675,PROD-0029,1,964.33,0.0,964.33
ITM-0038379,ORD-2024-023675,PROD-0039,1,214.73,0.0,214.73
ITM-0038380,ORD-2023-023676,PROD-0104,1,36.2,0.0,36.2
ITM-0038381,ORD-2024-023677,PROD-0029,3,964.33,0.0,2892.99
ITM-0038382,ORD-2022-023678,PROD-0009,1,84.16,0.0,84.16
ITM-0038383,ORD-2022-023679,PROD-0053,1,136.39,0.0,136.39
ITM-0038384,ORD-2023-023680,PROD-0008,1,33.25,0.0,33.25
ITM-0038385,ORD-2024-023681,PROD-0061,1,45.82,0.0,45.82
ITM-0038386,ORD-2024-023682,PROD-0040,1,141.98,0.0,141.98
ITM-0038387,ORD-2022-023683,PROD-0004,2,976.94,976.94,976.94
ITM-0038388,ORD-2022-023683,PROD-0058,5,130.71,130.71,522.84
ITM-0038389,ORD-2022-023683,PROD-0114,1,303.99,0.0,303.99
ITM-0038390,ORD-2024-023684,PROD-0098,1,78.86,0.0,78.86
ITM-0038391,ORD-2023-023685,PROD-0034,2,141.01,0.0,282.02
