customer_id,city,state,region,signup_date,segment
CUST-03988,Chicago,IL,Central,2022-09-17,Home Office
CUST-03989,,NY,East,2023-04-07,Consumer
CUST-03990,Los Angeles,CA,West,2023-01-10,Corporate
CUST-03991,New York,NY,East,2023-11-15,Consumer
CUST-03992,New York,NY,East,2024-04-04,Consumer
CUST-03993,Houston,TX,Central,2024-08-25,Corporate
CUST-03994,Phoenix,AZ,West,2024-05-13,Home Office
CUST-03995,Phoenix,AZ,West,2021-12-10,Consumer
CUST-03996,New York,NY,East,2021-06-11,Corporate
CUST-03997,Los Angeles,CA,West,2023-12-15,Consumer
CUST-03998,New York,NY,East,2022-11-17,Consumer
CUST-03999,Chicago,IL,Central,2021-01-21,Consumer
CUST-04000,New York,NY,East,2024-10-05,Consumer
CUST-04001,Dallas,TX,Central,2023-03-19,Corporate
CUST-04002,,NY,East,2024-01-20,Consumer
CUST-04003,Philadelphia,PA,East,2023-11-09,Corporate
CUST-04004,Los Angeles,CA,West,2024-02-01,Consumer
CUST-04005,Indianapolis,IN,East,2024-06-01,Consumer
CUST-04006,Los Angeles,CA,West,2024-11-20,Corporate
CUST-04007,Los Angeles,CA,West,2024-08-02,Consumer
CUST-04008,Dallas,TX,Central,2023-02-18,Home Office
CUST-04009,New York,NY,East,2024-03-22,Consumer
CUST-04010,Philadelphia,PA,East,2021-09-20,Consumer
CUST-04011,Los Angeles,CA,West,2022-06-10,Consumer
CUST-04012,Los Angeles,CA,West,2022-04-05,Home Office
CUST-04013,Houston,TX,Central,2021-07-22,Consumer
CUST-04014,Houston,TX,Central,2024-12-29,Consumer
CUST-04015,New York,NY,East,2023-04-06,Corporate
CUST-04016,New York,NY,East,2023-10-20,Consumer
CUST-04017,Philadelphia,PA,East,2024-12-13,Consumer
CUST-04018,New York,NY,East,2022-12-06,Corporate
CUST-04019,Philadelphia,PA,East,2023-06-01,Consumer
CUST-04020,Houston,TX,Central,2024-11-03,Corporate
CUST-04021,Phoenix,AZ,West,2024-05-03,Consumer
CUST-04022,Phoenix,AZ,West,2023-10-21,Consumer
CUST-04023,Austin,TX,Central,2022-08-16,Corporate
CUST-04024,Denver,CO,West,2024-09-30,Consumer
CUST-04025,Chicago,IL,Central,2021-05-03,Corporate
CUST-04026,San Diego,CA,West,2021-02-07,Consumer
CUST-04027,Chicago,IL,Central,2023-10-08,Consumer
CUST-04028,Philadelphia,PA,East,2021-03-28,Corporate
CUST-04029,,PA,East,2021-10-07,Consumer
CUST-04030,Seattle,WA,West,2024-12-22,Consumer
CUST-04031,San Francisco,CA,West,2021-03-25,Consumer
CUST-04032,New York,NY,East,2021-03-18,Consumer
CUST-04033,New York,NY,East,2022-06-27,Consumer
CUST-04034,San Antonio,TX,Central,2023-03-20,Home Office
CUST-04035,Los Angeles,CA,West,2022-02-05,Consumer
CUST-04036,San Jose,CA,West,2021-03-18,Corporate
CUST-04037,Chicago,IL,Central,2024-07-24,Consumer
CUST-04038,San Antonio,TX,Central,2022-12-03,Consumer
CUST-04039,Indianapolis,IN,East,2023-05-28,Consumer
CUST-04040,San Jose,CA,West,2024-11-02,Consumer
CUST-04041,Indianapolis,IN,East,2024-01-10,Consumer
CUST-04042,San Antonio,TX,Central,2022-02-24,Consumer
CUST-04043,New York,NY,East,2024-06-17,Consumer
CUST-04044,Houston,TX,Central,2023-02-07,Consumer
CUST-04045,Chicago,IL,Central,2021-01-01,Consumer
CUST-04046,Phoenix,AZ,West,2022-02-27,Consumer
CUST-04047,Los Angeles,CA,West,2022-06-10,Corporate
CUST-04048,Jacksonville,FL,East,2024-07-21,Consumer
CUST-04049,San Antonio,TX,Central,2021-04-01,Corporate
CUST-04050,Dallas,TX,Central,2021-04-05,Consumer
CUST-04051,New York,NY,East,2022-11-04,Consumer
CUST-04052,Phoenix,AZ,West,2023-11-03,Corporate
CUST-04053,New York,NY,East,2023-08-16,Consumer
CUST-04054,Jacksonville,FL,East,2024-06-28,Consumer
CUST-04055,Chicago,IL,Central,2021-05-09,Consumer
CUST-04056,Phoenix,AZ,West,2023-06-07,Consumer
CUST-04057,Houston,TX,Central,2021-05-04,Consumer
CUST-04058,New York,NY,East,2024-10-29,Consumer
CUST-04059,Chicago,IL,Central,2021-11-11,Consumer
CUST-04060,Los Angeles,CA,West,2023-03-10,Home Office
CUST-04061,New York,NY,East,2024-11-27,Consumer
CUST-04062,San Francisco,CA,West,2023-04-06,Corporate
CUST-04063,Los Angeles,CA,West,2022-12-27,Consumer
CUST-04064,Dallas,TX,Central,2022-11-19,Consumer
CUST-04065,New York,NY,East,2022-01-04,Consumer
CUST-04066,Phoenix,AZ,West,2021-08-02,Home Office
CUST-04067,Philadelphia,PA,East,2024-12-07,Corporate
CUST-04068,San Francisco,CA,West,2022-01-05,Consumer
CUST-04069,Austin,TX,Central,2021-01-01,Consumer
CUST-04070,Los Angeles,CA,West,2024-02-12,Consumer
CUST-04071,New York,NY,East,2024-06-23,Home Office
CUST-04072,Los Angeles,CA,West,2023-02-24,Consumer
CUST-04073,New York,NY,East,2023-07-22,Consumer
CUST-04074,Chicago,IL,Central,2021-10-25,Consumer
CUST-04075,Los Angeles,CA,West,2021-10-18,Consumer
CUST-04076,San Antonio,TX,Central,2024-01-29,Consumer
CUST-04077,Houston,TX,Central,2021-10-13,Consumer
CUST-04078,San Diego,CA,West,2023-06-07,Consumer
CUST-04079,Jacksonville,FL,East,2023-09-20,Corporate
CUST-04080,Houston,TX,Central,2024-08-08,Consumer
CUST-04081,,NY,East,2024-06-13,Consumer
CUST-04082,Charlotte,NC,East,2022-07-18,Consumer
CUST-04083,Denver,CO,West,2021-07-17,Corporate
CUST-04084,New York,NY,East,2024-03-30,Consumer
CUST-04085,Los Angeles,CA,West,2021-07-12,Consumer
CUST-04086,New York,NY,East,2021-07-04,Corporate
CUST-04087,Los Angeles,CA,West,2022-12-01,Consumer
CUST-04088,Chicago,IL,Central,2023-02-05,Consumer
CUST-04089,San Antonio,TX,Central,2023-08-05,Corporate
CUST-04090,New York,NY,East,2024-01-14,Consumer
CUST-04091,Chicago,IL,Central,2022-01-10,Corporate
CUST-04092,Houston,TX,Central,2024-05-11,Corporate
CUST-04093,San Antonio,TX,Central,2022-05-27,Consumer
CUST-04094,Houston,TX,Central,2022-07-16,Home Office
CUST-04095,Indianapolis,IN,East,2024-02-28,Consumer
CUST-04096,Los Angeles,CA,West,2022-10-31,Corporate
CUST-04097,San Francisco,CA,West,2022-08-11,Home Office
CUST-04098,San Jose,CA,West,2024-04-24,Consumer
CUST-04099,,TX,Central,2021-03-31,Consumer
CUST-04100,San Jose,CA,West,2023-12-08,Corporate
CUST-04101,Los Angeles,CA,West,2022-09-28,Consumer
CUST-04102,Dallas,TX,Central,2021-01-10,Consumer
CUST-04103,Los Angeles,CA,West,2024-04-02,Consumer
CUST-04104,Los Angeles,CA,West,2022-12-01,Consumer
CUST-04105,New York,NY,East,2022-10-15,Consumer
CUST-04106,Los Angeles,CA,West,2021-09-27,Consumer
CUST-04107,New York,NY,East,2021-08-19,Home Office
CUST-04108,Seattle,WA,West,2024-05-05,Corporate
CUST-04109,Denver,CO,West,2022-04-09,Corporate
CUST-04110,Phoenix,AZ,West,2022-12-29,Home Office
CUST-04111,New York,NY,East,2022-11-12,Consumer
CUST-04112,New York,NY,East,2022-01-08,Consumer
CUST-04113,Los Angeles,CA,West,2024-04-23,Consumer
CUST-04114,Los Angeles,CA,West,2023-05-22,Consumer
CUST-04115,Phoenix,AZ,West,2022-06-04,Consumer
CUST-04116,Dallas,TX,Central,2023-02-07,Consumer
CUST-04117,San Francisco,CA,West,2024-10-20,Consumer
CUST-04118,Columbus,OH,East,2022-05-10,Corporate
CUST-04119,New York,NY,East,2023-05-17,Corporate
CUST-04120,Jacksonville,FL,East,2023-07-12,Consumer
CUST-04121,New York,NY,East,2023-01-06,Consumer
CUST-04122,San Antonio,TX,Central,2024-02-19,Consumer
CUST-04123,Austin,TX,Central,2021-12-15,Corporate
CUST-04124,Houston,TX,Central,2024-08-12,Consumer
CUST-04125,Jacksonville,FL,East,2022-11-09,Consumer
CUST-04126,Los Angeles,CA,West,2023-02-13,Consumer
CUST-04127,Austin,TX,Central,2023-08-09,Consumer
CUST-04128,Dallas,TX,Central,2024-01-16,Consumer
CUST-04129,Chicago,IL,Central,2023-12-23,Consumer
CUST-04130,Philadelphia,PA,East,2024-01-09,Consumer
CUST-04131,Indianapolis,IN,East,2023-07-19,Consumer
CUST-04132,Seattle,WA,West,2021-06-29,Consumer
CUST-04133,Seattle,WA,West,2022-02-12,Consumer
CUST-04134,New York,NY,East,2024-08-13,Corporate
CUST-04135,Los Angeles,CA,West,2024-11-24,Consumer
CUST-04136,Denver,CO,West,2023-11-16,Consumer
CUST-04137,Dallas,TX,Central,2021-07-23,Consumer
CUST-04138,Houston,TX,Central,2023-08-05,Consumer
CUST-04139,New York,NY,East,2024-08-25,Consumer
CUST-04140,Indianapolis,IN,East,2024-09-06,Consumer
CUST-04141,Los Angeles,CA,West,2021-04-27,Corporate
CUST-04142,Jacksonville,FL,East,2021-01-18,Consumer
CUST-04143,,PA,East,2023-08-12,Consumer
CUST-04144,Houston,TX,Central,2021-09-20,Consumer
CUST-04145,Los Angeles,CA,West,2021-12-17,Consumer
CUST-04146,New York,NY,East,2021-09-15,Corporate
CUST-04147,New York,NY,East,2022-04-08,Corporate
CUST-04148,New York,NY,East,2022-10-04,Corporate
CUST-04149,New York,NY,East,2022-11-10,Corporate
CUST-04150,Los Angeles,CA,West,2023-07-08,Consumer
CUST-04151,San Jose,CA,West,2021-05-17,Consumer
CUST-04152,Austin,TX,Central,2021-12-21,Consumer
CUST-04153,Austin,TX,Central,2023-10-19,Corporate
CUST-04154,New York,NY,East,2021-11-11,Consumer
CUST-04155,San Antonio,TX,Central,2023-03-14,Consumer
CUST-04156,New York,NY,East,2024-08-19,Corporate
CUST-04157,Houston,TX,Central,2023-11-01,Consumer
CUST-04158,New York,NY,East,2023-09-01,Consumer
CUST-04159,New York,NY,East,2023-05-05,Consumer
CUST-04160,San Antonio,TX,Central,2022-05-27,Consumer
CUST-04161,Seattle,WA,West,2023-03-13,Consumer
CUST-04162,San Diego,CA,West,2023-11-24,Home Office
CUST-04163,New York,NY,East,2024-02-12,Corporate
CUST-04164,Chicago,IL,Central,2024-11-02,Corporate
CUST-04165,Chicago,IL,Central,2021-08-31,Consumer
CUST-04166,New York,NY,East,2023-09-08,Consumer
CUST-04167,Indianapolis,IN,East,2021-05-15,Consumer
CUST-04168,Jacksonville,FL,East,2024-03-23,Consumer
CUST-04169,San Diego,CA,West,2023-05-06,Consumer
CUST-04170,Austin,TX,Central,2021-02-10,Corporate
CUST-04171,Chicago,IL,Central,2023-03-05,Corporate
CUST-04172,Indianapolis,IN,East,2022-04-05,Corporate
CUST-04173,Houston,TX,Central,2022-02-13,Corporate
CUST-04174,Houston,TX,Central,2024-08-08,Consumer
CUST-04175,San Antonio,TX,Central,2022-12-26,Corporate
CUST-04176,Indianapolis,IN,East,2021-10-24,Consumer
CUST-04177,Los Angeles,CA,West,2021-03-09,Corporate
CUST-04178,New York,NY,East,2021-03-15,Consumer
CUST-04179,Jacksonville,FL,East,2024-03-27,Corporate
CUST-04180,Phoenix,AZ,West,2022-02-15,Consumer
CUST-04181,Denver,CO,West,2021-05-11,Home Office
CUST-04182,New York,NY,East,2021-02-14,Consumer
CUST-04183,New York,NY,East,2024-11-16,Consumer
CUST-04184,Chicago,IL,Central,2021-09-25,Corporate
CUST-04185,New York,NY,East,2022-01-25,Consumer
CUST-04186,Charlotte,NC,East,2022-07-24,Consumer
CUST-04187,New York,NY,East,2022-01-05,Corporate
CUST-04188,Philadelphia,PA,East,2021-08-23,Consumer
CUST-04189,Los Angeles,CA,West,2023-12-01,Home Office
CUST-04190,Charlotte,NC,East,2021-09-30,Consumer
CUST-04191,Austin,TX,Central,2021-01-18,Consumer
CUST-04192,Philadelphia,PA,East,2023-04-04,Consumer
CUST-04193,Charlotte,NC,East,2021-08-29,Consumer
CUST-04194,Dallas,TX,Central,2021-05-17,Consumer
CUST-04195,New York,NY,East,2022-06-18,Consumer
CUST-04196,Phoenix,AZ,West,2024-05-13,Consumer
CUST-04197,Philadelphia,PA,East,2023-03-29,Consumer
CUST-04198,Indianapolis,IN,East,2021-06-17,Consumer
CUST-04199,San Antonio,TX,Central,2023-05-29,Home Office
CUST-04200,Austin,TX,Central,2024-03-22,Consumer
CUST-04201,Chicago,IL,Central,2021-07-28,Corporate
CUST-04202,Phoenix,AZ,West,2024-09-18,Consumer
CUST-04203,New York,NY,East,2021-10-04,Corporate
CUST-04204,Dallas,TX,Central,2021-12-22,Corporate
CUST-04205,Charlotte,NC,East,2022-08-04,Consumer
CUST-04206,Philadelphia,PA,East,2022-11-28,Home Office
CUST-04207,Indianapolis,IN,East,2022-02-15,Consumer
CUST-04208,San Diego,CA,West,2021-01-26,Home Office
CUST-04209,New York,NY,East,2023-05-11,Home Office
CUST-04210,San Francisco,CA,West,2023-01-10,Home Office
CUST-04211,San Antonio,TX,Central,2022-01-16,Corporate
CUST-04212,New York,NY,East,2021-01-06,Corporate
CUST-04213,New York,NY,East,2022-03-01,Corporate
CUST-04214,New York,NY,East,2022-05-11,Consumer
CUST-04215,San Antonio,TX,Central,2023-12-30,Corporate
CUST-04216,Los Angeles,CA,West,2024-09-24,Consumer
CUST-04217,Austin,TX,Central,2021-07-04,Consumer
CUST-04218,San Diego,CA,West,2024-07-28,Consumer
CUST-04219,Chicago,IL,Central,2021-06-10,Consumer
CUST-04220,,IL,Central,2023-07-11,Corporate
CUST-04221,Philadelphia,PA,East,2023-05-30,Home Office
CUST-04222,Phoenix,AZ,West,2024-08-02,Consumer
CUST-04223,Philadelphia,PA,East,2024-09-27,Home Office
CUST-04224,Chicago,IL,Central,2022-08-01,Consumer
CUST-04225,Chicago,IL,Central,2024-04-20,Consumer
CUST-04226,New York,NY,East,2021-11-06,Home Office
CUST-04227,Chicago,IL,Central,2024-10-16,Consumer
CUST-04228,Los Angeles,CA,West,2024-05-24,Consumer
CUST-04229,Charlotte,NC,East,2021-07-02,Home Office
CUST-04230,Seattle,WA,West,2024-02-15,Home Office
CUST-04231,Chicago,IL,Central,2024-05-18,Consumer
CUST-04232,Houston,TX,Central,2022-07-18,Corporate
CUST-04233,New York,NY,East,2023-04-06,Corporate
CUST-04234,Philadelphia,PA,East,2021-04-14,Consumer
CUST-04235,Dallas,TX,Central,2022-06-19,Corporate
CUST-04236,Philadelphia,PA,East,2024-10-23,Consumer
CUST-04237,Los Angeles,CA,West,2021-10-18,Consumer
CUST-04238,San Diego,CA,West,2024-01-17,Consumer
CUST-04239,Denver,CO,West,2021-06-13,Corporate
CUST-04240,Philadelphia,PA,East,2021-03-19,Consumer
CUST-04241,Indianapolis,IN,East,2022-11-01,Consumer
CUST-04242,San Jose,CA,West,2022-07-12,Consumer
CUST-04243,Houston,TX,Central,2021-12-21,Corporate
CUST-04244,New York,NY,East,2023-06-27,Consumer
CUST-04245,Los Angeles,CA,West,2022-06-15,Consumer
CUST-04246,San Antonio,TX,Central,2021-05-29,Home Office
CUST-04247,Columbus,OH,East,2021-03-27,Consumer
CUST-04248,Phoenix,AZ,West,2024-05-26,Corporate
CUST-04249,New York,NY,East,2022-10-25,Consumer
CUST-04250,Chicago,IL,Central,2024-11-09,Consumer
CUST-04251,New York,NY,East,2023-08-31,Home Office
CUST-04252,Denver,CO,West,2022-01-05,Corporate
CUST-04253,Chicago,IL,Central,2024-05-15,Consumer
CUST-04254,Chicago,IL,Central,2022-08-08,Consumer
CUST-04255,San Antonio,TX,Central,2022-04-29,Consumer
CUST-04256,New York,NY,East,2022-07-17,Home Office
CUST-04257,Austin,TX,Central,2021-06-19,Consumer
CUST-04258,Chicago,IL,Central,2022-06-17,Consumer
CUST-04259,San Jose,CA,West,2023-11-09,Consumer
CUST-04260,Jacksonville,FL,East,2023-03-19,Corporate
CUST-04261,Los Angeles,CA,West,2022-07-05,Consumer
CUST-04262,San Diego,CA,West,2024-03-23,Consumer
CUST-04263,Philadelphia,PA,East,2024-08-14,Consumer
CUST-04264,San Antonio,TX,Central,2022-02-06,Consumer
CUST-04265,New York,NY,East,2024-07-11,Corporate
CUST-04266,Dallas,TX,Central,2021-01-02,Consumer
CUST-04267,Houston,TX,Central,2024-03-15,Consumer
CUST-04268,Charlotte,NC,East,2021-06-30,Consumer
CUST-04269,Los Angeles,CA,West,2022-07-04,Corporate
CUST-04270,Seattle,WA,West,2022-01-10,Consumer
CUST-04271,Los Angeles,CA,West,2023-02-05,Consumer
CUST-04272,New York,NY,East,2024-06-14,Consumer
CUST-04273,New York,NY,East,2021-07-12,Home Office
CUST-04274,Los Angeles,CA,West,2021-09-23,Consumer
CUST-04275,Austin,TX,Central,2024-02-10,Consumer
CUST-04276,Dallas,TX,Central,2022-02-25,Corporate
CUST-04277,Los Angeles,CA,West,2024-12-05,Consumer
CUST-04278,New York,NY,East,2024-10-02,Consumer
CUST-04279,Denver,CO,West,2023-09-15,Consumer
CUST-04280,New York,NY,East,2022-07-09,Consumer
CUST-04281,Jacksonville,FL,East,2022-09-02,Consumer
CUST-04282,San Jose,CA,West,2021-04-21,Corporate
CUST-04283,Philadelphia,PA,East,2022-01-27,Consumer
CUST-04284,New York,NY,East,2022-11-25,Consumer
CUST-04285,New York,NY,East,2023-08-01,Corporate
CUST-04286,Houston,TX,Central,2021-03-09,Consumer
CUST-04287,Denver,CO,West,2022-12-28,Consumer
CUST-04288,New York,NY,East,2022-04-12,Consumer
CUST-04289,New York,NY,East,2024-07-13,Consumer
CUST-04290,Charlotte,NC,East,2022-11-08,Consumer
CUST-04291,Indianapolis,IN,East,2022-04-04,Consumer
CUST-04292,Houston,TX,Central,2022-05-28,Consumer
CUST-04293,Phoenix,AZ,West,2024-08-23,Consumer
CUST-04294,San Francisco,CA,West,2023-03-06,Consumer
CUST-04295,Los Angeles,CA,West,2022-01-19,Consumer
CUST-04296,Charlotte,NC,East,2024-10-06,Corporate
CUST-04297,New York,NY,East,2024-10-31,Consumer
CUST-04298,Chicago,IL,Central,2023-09-02,Home Office
CUST-04299,Indianapolis,IN,East,2023-03-12,Consumer
CUST-04300,Houston,TX,Central,2022-10-26,Consumer
CUST-04301,Chicago,IL,Central,2023-04-25,Consumer
CUST-04302,Chicago,IL,Central,2024-03-07,Consumer
CUST-04303,San Diego,CA,West,2024-07-20,Home Office
CUST-04304,Philadelphia,PA,East,2022-07-06,Consumer
CUST-04305,Houston,TX,Central,2021-04-12,Consumer
CUST-04306,San Diego,CA,West,2022-03-16,Consumer
CUST-04307,New York,NY,East,2021-06-11,Consumer
CUST-04308,Los Angeles,CA,West,2021-03-18,Consumer
CUST-04309,Los Angeles,CA,West,2024-07-31,Consumer
CUST-04310,Phoenix,AZ,West,2021-07-05,Consumer
CUST-04311,Chicago,IL,Central,2024-01-18,Consumer
CUST-04312,Philadelphia,PA,East,2024-06-07,Home Office
CUST-04313,San Jose,CA,West,2021-10-18,Consumer
CUST-04314,Houston,TX,Central,2023-06-02,Consumer
CUST-04315,Jacksonville,FL,East,2023-07-13,Corporate
CUST-04316,New York,NY,East,2023-04-22,Consumer
CUST-04317,Columbus,OH,East,2023-04-23,Corporate
CUST-04318,San Antonio,TX,Central,2024-04-13,Consumer
CUST-04319,New York,NY,East,2024-06-18,Consumer
CUST-04320,Phoenix,AZ,West,2021-01-20,Consumer
CUST-04321,Chicago,IL,Central,2021-07-29,Consumer
CUST-04322,San Francisco,CA,West,2024-06-10,Home Office
CUST-04323,Los Angeles,CA,West,2023-04-07,Consumer
CUST-04324,San Antonio,TX,Central,2022-11-20,Corporate
CUST-04325,Seattle,WA,West,2023-07-10,Consumer
CUST-04326,Seattle,WA,West,2023-02-09,Home Office
CUST-04327,San Francisco,CA,West,2023-01-04,Consumer
CUST-04328,New York,NY,East,2022-01-09,Consumer
CUST-04329,New York,NY,East,2022-05-02,Home Office
CUST-04330,Seattle,WA,West,2024-02-08,Consumer
CUST-04331,,NY,East,2021-11-15,Consumer
CUST-04332,Los Angeles,CA,West,2022-02-13,Consumer
CUST-04333,Austin,TX,Central,2024-10-30,Consumer
CUST-04334,Chicago,IL,Central,2024-09-03,Corporate
CUST-04335,Columbus,OH,East,2022-08-10,Consumer
CUST-04336,San Antonio,TX,Central,2024-04-26,Corporate
CUST-04337,Phoenix,AZ,West,2023-09-26,Consumer
CUST-04338,Austin,TX,Central,2021-12-14,Consumer
CUST-04339,New York,NY,East,2022-08-20,Consumer
CUST-04340,Dallas,TX,Central,2021-04-07,Consumer
CUST-04341,Phoenix,AZ,West,2024-08-11,Home Office
CUST-04342,Charlotte,NC,East,2023-11-25,Consumer
CUST-04343,Houston,TX,Central,2023-04-25,Consumer
CUST-04344,Austin,TX,Central,2022-02-26,Consumer
CUST-04345,Columbus,OH,East,2023-06-14,Corporate
CUST-04346,Charlotte,NC,East,2023-04-01,Consumer
CUST-04347,San Jose,CA,West,2024-11-19,Corporate
CUST-04348,,PA,East,2022-10-29,Corporate
CUST-04349,Phoenix,AZ,West,2022-10-07,Consumer
CUST-04350,San Antonio,TX,Central,2023-05-19,Consumer
CUST-04351,New York,NY,East,2022-06-25,Consumer
CUST-04352,Houston,TX,Central,2024-10-19,Corporate
CUST-04353,San Antonio,TX,Central,2024-01-26,Corporate
CUST-04354,,TX,Central,2022-01-09,Corporate
CUST-04355,New York,NY,East,2023-06-24,Consumer
CUST-04356,San Diego,CA,West,2024-10-06,Consumer
CUST-04357,Los Angeles,CA,West,2021-09-04,Consumer
CUST-04358,Seattle,WA,West,2024-11-16,Consumer
CUST-04359,New York,NY,East,2023-11-15,Consumer
CUST-04360,Chicago,IL,Central,2021-10-07,Consumer
CUST-04361,New York,NY,East,2021-06-20,Home Office
CUST-04362,New York,NY,East,2021-02-01,Consumer
CUST-04363,Houston,TX,Central,2021-07-23,Home Office
CUST-04364,New York,NY,East,2023-07-14,Corporate
CUST-04365,Los Angeles,CA,West,2022-02-24,Consumer
CUST-04366,San Jose,CA,West,2022-12-09,Corporate
CUST-04367,San Diego,CA,West,2024-02-10,Consumer
CUST-04368,Chicago,IL,Central,2022-01-11,Consumer
CUST-04369,Los Angeles,CA,West,2024-11-15,Corporate
CUST-04370,Chicago,IL,Central,2021-10-13,Consumer
CUST-04371,Phoenix,AZ,West,2022-03-04,Consumer
CUST-04372,New York,NY,East,2022-09-03,Consumer
CUST-04373,San Diego,CA,West,2023-05-05,Consumer
CUST-04374,Houston,TX,Central,2021-02-22,Consumer
CUST-04375,San Jose,CA,West,2021-10-05,Consumer
CUST-04376,Philadelphia,PA,East,2024-05-26,Home Office
CUST-04377,Los Angeles,CA,West,2024-03-27,Consumer
CUST-04378,New York,NY,East,2023-11-16,Consumer
CUST-04379,Los Angeles,CA,West,2021-09-27,Consumer
CUST-04380,Los Angeles,CA,West,2021-07-08,Home Office
CUST-04381,San Francisco,CA,West,2022-10-20,Consumer
CUST-04382,Los Angeles,CA,West,2021-10-02,Corporate
CUST-04383,San Jose,CA,West,2023-03-17,Consumer
CUST-04384,Phoenix,AZ,West,2024-05-02,Consumer
CUST-04385,Philadelphia,PA,East,2022-06-01,Consumer
CUST-04386,Denver,CO,West,2023-03-27,Home Office
CUST-04387,New York,NY,East,2022-06-07,Home Office
CUST-04388,New York,NY,East,2023-08-20,Consumer
CUST-04389,Dallas,TX,Central,2024-07-03,Corporate
CUST-04390,Chicago,IL,Central,2024-05-12,Consumer
CUST-04391,Jacksonville,FL,East,2021-08-15,Consumer
CUST-04392,Philadelphia,PA,East,2022-11-04,Consumer
CUST-04393,Jacksonville,FL,East,2021-03-30,Consumer
CUST-04394,San Antonio,TX,Central,2024-02-29,Corporate
CUST-04395,Phoenix,AZ,West,2021-04-24,Home Office
CUST-04396,San Francisco,CA,West,2022-06-26,Home Office
CUST-04397,Houston,TX,Central,2021-04-01,Consumer
CUST-04398,San Francisco,CA,West,2024-08-24,Consumer
CUST-04399,Dallas,TX,Central,2021-12-29,Corporate
CUST-04400,San Jose,CA,West,2024-10-18,Consumer
CUST-04401,San Antonio,TX,Central,2024-02-11,Consumer
CUST-04402,New York,NY,East,2024-07-02,Corporate
CUST-04403,Los Angeles,CA,West,2023-04-15,Consumer
CUST-04404,,TX,Central,2021-12-11,Consumer
CUST-04405,Los Angeles,CA,West,2021-01-07,Corporate
CUST-04406,Chicago,IL,Central,2024-01-09,Consumer
CUST-04407,Dallas,TX,Central,2022-11-08,Consumer
CUST-04408,San Jose,CA,West,2022-03-19,Consumer
CUST-04409,Indianapolis,IN,East,2023-11-28,Consumer
CUST-04410,Houston,TX,Central,2021-12-25,Consumer
CUST-04411,San Diego,CA,West,2023-05-31,Corporate
CUST-04412,Los Angeles,CA,West,2022-09-18,Consumer
CUST-04413,Los Angeles,CA,West,2023-10-27,Corporate
CUST-04414,Houston,TX,Central,2023-11-09,Consumer
CUST-04415,Phoenix,AZ,West,2024-01-03,Consumer
CUST-04416,Seattle,WA,West,2023-06-05,Consumer
CUST-04417,Philadelphia,PA,East,2022-03-28,Corporate
CUST-04418,Houston,TX,Central,2022-08-10,Home Office
CUST-04419,Houston,TX,Central,2022-11-07,Consumer
CUST-04420,Dallas,TX,Central,2024-09-19,Consumer
CUST-04421,Los Angeles,CA,West,2023-02-05,Consumer
CUST-04422,Los Angeles,CA,West,2021-09-26,Corporate
CUST-04423,Seattle,WA,West,2021-11-19,Consumer
CUST-04424,Austin,TX,Central,2022-03-27,Home Office
CUST-04425,San Francisco,CA,West,2024-10-28,Consumer
CUST-04426,Indianapolis,IN,East,2023-11-02,Corporate
CUST-04427,Philadelphia,PA,East,2024-10-01,Consumer
CUST-04428,Columbus,OH,East,2022-10-13,Consumer
CUST-04429,Los Angeles,CA,West,2023-10-15,Consumer
CUST-04430,New York,NY,East,2021-08-15,Consumer
CUST-04431,Chicago,IL,Central,2022-07-09,Corporate
CUST-04432,San Diego,CA,West,2021-04-07,Home Office
CUST-04433,Los Angeles,CA,West,2022-02-21,Consumer
CUST-04434,Houston,TX,Central,2024-07-31,Consumer
CUST-04435,Phoenix,AZ,West,2022-03-19,Consumer
CUST-04436,Austin,TX,Central,2023-11-20,Home Office
CUST-04437,Los Angeles,CA,West,2022-02-18,Consumer
CUST-04438,Dallas,TX,Central,2021-02-09,Consumer
CUST-04439,Dallas,TX,Central,2024-03-14,Corporate
CUST-04440,New York,NY,East,2023-12-20,Corporate
CUST-04441,San Francisco,CA,West,2024-02-08,Home Office
CUST-04442,New York,NY,East,2022-03-29,Consumer
CUST-04443,Chicago,IL,Central,2024-08-27,Corporate
CUST-04444,Phoenix,AZ,West,2022-05-25,Consumer
CUST-04445,San Antonio,TX,Central,2021-02-07,Consumer
CUST-04446,Dallas,TX,Central,2021-01-13,Corporate
CUST-04447,Austin,TX,Central,2022-06-17,Corporate
CUST-04448,New York,NY,East,2024-04-26,Home Office
CUST-04449,Dallas,TX,Central,2023-06-30,Corporate
CUST-04450,Chicago,IL,Central,2021-08-29,Corporate
CUST-04451,New York,NY,East,2021-02-06,Corporate
CUST-04452,Columbus,OH,East,2024-07-08,Consumer
CUST-04453,New York,NY,East,2021-05-09,Consumer
CUST-04454,Chicago,IL,Central,2023-01-06,Corporate
CUST-04455,Houston,TX,Central,2024-12-02,Consumer
CUST-04456,San Francisco,CA,West,2022-11-29,Consumer
CUST-04457,Houston,TX,Central,2024-10-24,Corporate
CUST-04458,San Antonio,TX,Central,2022-05-17,Consumer
CUST-04459,Los Angeles,CA,West,2022-03-02,Consumer
CUST-04460,Chicago,IL,Central,2024-10-30,Consumer
CUST-04461,San Diego,CA,West,2021-02-08,Home Office
CUST-04462,Los Angeles,CA,West,2024-01-21,Consumer
